timestamp,directory,files_added,files_deleted,files_modified,size_added_gb,size_deleted_gb,size_modified_gb,total_files,current_space_gb
2024-11-01 03:00:00,/user,0,0,0,0,0,0,35228,4342.07
2024-11-01 04:00:00,/data,12,10,18,13.148,8.798,3.625,24201,23623.85
2024-11-01 04:00:00,/scratch,24,8,7,7.555,2.431,0.229,45083,11402.03
2024-11-01 04:00:00,/projects,0,0,0,0,0,0,24412,12164.73
2024-11-01 04:00:00,/user,0,0,0,0,0,0,35228,4342.07
2024-11-01 05:00:00,/data,0,0,0,0,0,0,24201,23623.85
2024-11-01 05:00:00,/scratch,38,10,26,12.272,2.303,0.666,45111,11412.67
2024-11-01 05:00:00,/projects,0,0,0,0,0,0,24412,12164.73
2024-11-01 05:00:00,/user,0,0,0,0,0,0,35228,4342.07
2024-11-01 06:00:00,/data,59,28,51,72.043,22.479,4.491,24232,23677.91
2024-11-01 06:00:00,/scratch,734,30,34,229.51,6.047,0.889,45815,11637.02
2024-11-01 06:00:00,/projects,12,5,27,6.721,2.504,2.725,24419,12171.67
2024-11-01 06:00:00,/user,26,15,30,3.745,1.544,0.301,35239,4344.57
2024-11-01 07:00:00,/data,26,14,26,33.648,10.686,6.093,24244,23706.96
2024-11-01 07:00:00,/scratch,104,34,56,31.017,8.188,2.014,45885,11661.86
2024-11-01 07:00:00,/projects,33,14,35,19.538,5.233,3.114,24438,12189.09
2024-11-01 07:00:00,/user,64,33,71,8.276,3.563,1.397,35270,4350.68
2024-11-01 08:00:00,/data,29,20,37,36.091,16.667,7.329,24253,23733.72
2024-11-01 08:00:00,/scratch,67,39,48,17.195,9.995,1.474,45913,11670.53
2024-11-01 08:00:00,/projects,34,24,39,15.716,9.42,3.715,24448,12199.1
2024-11-01 08:00:00,/user,108,65,91,11.654,6.91,1.609,35313,4357.03
2024-11-01 09:00:00,/data,0,0,0,0,0,0,24253,23733.72
2024-11-01 09:00:00,/scratch,64,31,44,15.893,6.53,1.988,45946,11681.89
2024-11-01 09:00:00,/projects,0,0,0,0,0,0,24448,12199.1
2024-11-01 09:00:00,/user,151,81,143,15.631,8.414,2.26,35383,4366.51
2024-11-01 10:00:00,/data,69,36,85,66.777,25.841,13.999,24286,23788.65
2024-11-01 10:00:00,/scratch,74,30,39,18.476,5.404,1.708,45990,11696.67
2024-11-01 10:00:00,/projects,51,31,81,26.594,11.892,5.245,24468,12219.05
2024-11-01 10:00:00,/user,0,0,0,0,0,0,35383,4366.51
2024-11-01 11:00:00,/data,65,32,56,92.526,30.144,5.042,24319,23856.08
2024-11-01 11:00:00,/scratch,180,48,102,49.472,10.646,4.172,46122,11739.66
2024-11-01 11:00:00,/projects,69,38,83,41.084,15.133,5.725,24499,12250.72
2024-11-01 11:00:00,/user,182,77,167,20.805,8.941,2.453,35488,4380.82
2024-11-01 12:00:00,/data,64,37,55,71.355,32.639,10.724,24346,23905.52
2024-11-01 12:00:00,/scratch,162,61,109,49.549,11.987,3.111,46223,11780.34
2024-11-01 12:00:00,/projects,45,34,81,27.529,17.561,5.898,24510,12266.59
2024-11-01 12:00:00,/user,153,77,141,18.463,8.305,2.279,35564,4393.26
2024-11-01 13:00:00,/data,0,0,0,0,0,0,24346,23905.52
2024-11-01 13:00:00,/scratch,167,69,107,44.139,16.296,3.212,46321,11811.39
2024-11-01 13:00:00,/projects,81,34,105,48.263,14.324,6.504,24557,12307.03
2024-11-01 13:00:00,/user,128,73,142,14.175,7.183,1.883,35619,4402.14
2024-11-01 14:00:00,/data,0,0,0,0,0,0,24346,23905.52
2024-11-01 14:00:00,/scratch,307,112,183,90.091,26.042,7.419,46516,11882.86
2024-11-01 14:00:00,/projects,67,46,77,34.421,18.012,5.766,24578,12329.21
2024-11-01 14:00:00,/user,209,114,227,25.055,12.002,3.328,35714,4418.52
2024-11-01 15:00:00,/data,95,63,99,118.724,48.904,9.802,24378,23985.14
2024-11-01 15:00:00,/scratch,166,73,94,52.877,16.327,3.563,46609,11922.97
2024-11-01 15:00:00,/projects,51,37,70,33.221,14.834,5.965,24592,12353.56
2024-11-01 15:00:00,/user,0,0,0,0,0,0,35714,4418.52
2024-11-01 16:00:00,/data,97,35,87,105.819,27.617,11.39,24440,24074.73
2024-11-01 16:00:00,/scratch,106,37,69,30.801,7.111,2.685,46678,11949.35
2024-11-01 16:00:00,/projects,79,42,97,48.538,18.112,8.209,24629,12392.2
2024-11-01 16:00:00,/user,112,48,98,12.599,4.597,1.81,35778,4428.33
2024-11-01 17:00:00,/data,62,41,95,59.486,39.923,17.464,24461,24111.76
2024-11-01 17:00:00,/scratch,69,25,35,18.385,5.012,1.486,46722,11964.21
2024-11-01 17:00:00,/projects,0,0,0,0,0,0,24629,12392.2
2024-11-01 17:00:00,/user,64,34,75,7.131,3.334,1.204,35808,4433.33
2024-11-01 18:00:00,/data,62,23,72,82.411,20.867,14.775,24500,24188.08
2024-11-01 18:00:00,/scratch,71,33,30,20.261,9.063,0.95,46760,11976.35
2024-11-01 18:00:00,/projects,0,0,0,0,0,0,24629,12392.2
2024-11-01 18:00:00,/user,101,43,88,9.807,4.297,1.124,35866,4439.96
2024-11-01 19:00:00,/data,33,11,33,30.081,6.19,5.847,24522,24217.81
2024-11-01 19:00:00,/scratch,162,63,106,51.76,15.465,5.408,46859,12018.06
2024-11-01 19:00:00,/projects,47,12,65,26.863,6.733,8.127,24664,12420.45
2024-11-01 19:00:00,/user,84,37,97,10.997,3.247,0.758,35913,4448.47
2024-11-01 20:00:00,/data,90,46,77,99.781,42.529,10.938,24566,24286.0
2024-11-01 20:00:00,/scratch,42,23,22,10.36,5.819,1.302,46878,12023.9
2024-11-01 20:00:00,/projects,36,19,40,18.657,7.838,2.339,24681,12433.61
2024-11-01 20:00:00,/user,0,0,0,0,0,0,35913,4448.47
2024-11-01 21:00:00,/data,76,23,56,91.233,21.373,6.054,24619,24361.92
2024-11-01 21:00:00,/scratch,107,45,60,32.372,9.742,2.82,46940,12049.35
2024-11-01 21:00:00,/projects,0,0,0,0,0,0,24681,12433.61
2024-11-01 21:00:00,/user,60,32,71,6.586,3.72,0.981,35941,4452.32
2024-11-01 22:00:00,/data,22,26,33,32.954,21.112,4.367,24615,24378.13
2024-11-01 22:00:00,/scratch,68,22,44,18.488,5.362,1.51,46986,12063.99
2024-11-01 22:00:00,/projects,30,20,49,14.352,7.999,1.844,24691,12441.81
2024-11-01 22:00:00,/user,40,19,35,4.246,1.913,0.523,35962,4455.18
2024-11-01 23:00:00,/data,0,0,0,0,0,0,24615,24378.13
2024-11-01 23:00:00,/scratch,55,17,33,15.897,3.762,0.862,47024,12076.98
2024-11-01 23:00:00,/projects,18,15,28,6.392,5.681,1.339,24694,12443.86
2024-11-01 23:00:00,/user,37,12,31,3.252,1.069,0.313,35987,4457.67
2024-11-02 00:00:00,/data,0,0,0,0,0,0,24615,24378.13
2024-11-02 00:00:00,/scratch,0,0,0,0,0,0,47024,12076.98
2024-11-02 00:00:00,/projects,0,0,0,0,0,0,24694,12443.86
2024-11-02 00:00:00,/user,7,4,10,0.594,0.372,0.027,35990,4457.92
2024-11-02 01:00:00,/data,0,0,0,0,0,0,24615,24378.13
2024-11-02 01:00:00,/scratch,0,0,0,0,0,0,47024,12076.98
2024-11-02 01:00:00,/projects,4,4,6,2.321,1.375,-0.248,24694,12444.56
2024-11-02 01:00:00,/user,26,9,26,2.233,0.705,0.212,36007,4459.66
2024-11-02 02:00:00,/data,0,0,0,0,0,0,24615,24378.13
2024-11-02 02:00:00,/scratch,0,0,0,0,0,0,47024,12076.98
2024-11-02 02:00:00,/projects,0,0,0,0,0,0,24694,12444.56
2024-11-02 02:00:00,/user,0,0,0,0,0,0,36007,4459.66
2024-11-02 03:00:00,/data,7,1,6,5.96,1.185,0.402,24621,24383.3
2024-11-02 03:00:00,/scratch,0,0,0,0,0,0,47024,12076.98
2024-11-02 03:00:00,/projects,0,0,0,0,0,0,24694,12444.56
2024-11-02 03:00:00,/user,0,0,0,0,0,0,36007,4459.66
2024-11-02 04:00:00,/data,0,0,0,0,0,0,24621,24383.3
2024-11-02 04:00:00,/scratch,0,0,0,0,0,0,47024,12076.98
2024-11-02 04:00:00,/projects,0,0,0,0,0,0,24694,12444.56
2024-11-02 04:00:00,/user,0,0,0,0,0,0,36007,4459.66
2024-11-02 05:00:00,/data,0,0,0,0,0,0,24621,24383.3
2024-11-02 05:00:00,/scratch,0,0,0,0,0,0,47024,12076.98
2024-11-02 05:00:00,/projects,0,0,0,0,0,0,24694,12444.56
2024-11-02 05:00:00,/user,15,7,14,1.326,0.592,0.201,36015,4460.6
2024-11-02 06:00:00,/data,26,9,23,27.978,11.789,1.62,24638,24401.11
2024-11-02 06:00:00,/scratch,0,0,0,0,0,0,47024,12076.98
2024-11-02 06:00:00,/projects,0,0,0,0,0,0,24694,12444.56
2024-11-02 06:00:00,/user,88,42,71,8.766,4.585,1.544,36061,4466.32
2024-11-02 07:00:00,/data,0,0,0,0,0,0,24638,24401.11
2024-11-02 07:00:00,/scratch,64,24,46,21.609,4.885,2.129,47064,12095.84
2024-11-02 07:00:00,/projects,0,0,0,0,0,0,24694,12444.56
2024-11-02 07:00:00,/user,0,0,0,0,0,0,36061,4466.32
2024-11-02 08:00:00,/data,34,24,29,48.637,23.022,4.101,24648,24430.83
2024-11-02 08:00:00,/scratch,0,0,0,0,0,0,47064,12095.84
2024-11-02 08:00:00,/projects,0,0,0,0,0,0,24694,12444.56
2024-11-02 08:00:00,/user,88,50,84,11.316,5.353,1.173,36099,4473.46
2024-11-02 09:00:00,/data,0,0,0,0,0,0,24648,24430.83
2024-11-02 09:00:00,/scratch,0,0,0,0,0,0,47064,12095.84
2024-11-02 09:00:00,/projects,0,0,0,0,0,0,24694,12444.56
2024-11-02 09:00:00,/user,92,60,109,11.035,6.854,1.927,36131,4479.56
2024-11-02 10:00:00,/data,30,13,28,28.432,6.989,4.777,24665,24457.05
2024-11-02 10:00:00,/scratch,0,0,0,0,0,0,47064,12095.84
2024-11-02 10:00:00,/projects,0,0,0,0,0,0,24694,12444.56
2024-11-02 10:00:00,/user,0,0,0,0,0,0,36131,4479.56
2024-11-02 11:00:00,/data,36,10,41,41.338,10.38,6.801,24691,24494.81
2024-11-02 11:00:00,/scratch,0,0,0,0,0,0,47064,12095.84
2024-11-02 11:00:00,/projects,0,0,0,0,0,0,24694,12444.56
2024-11-02 11:00:00,/user,170,76,139,20.553,7.465,2.478,36225,4495.13
2024-11-02 12:00:00,/data,0,0,0,0,0,0,24691,24494.81
2024-11-02 12:00:00,/scratch,0,0,0,0,0,0,47064,12095.84
2024-11-02 12:00:00,/projects,32,10,23,24.05,6.846,1.325,24716,12463.08
2024-11-02 12:00:00,/user,0,0,0,0,0,0,36225,4495.13
2024-11-02 13:00:00,/data,0,0,0,0,0,0,24691,24494.81
2024-11-02 13:00:00,/scratch,105,34,47,31.948,8.261,1.397,47135,12120.92
2024-11-02 13:00:00,/projects,0,0,0,0,0,0,24716,12463.08
2024-11-02 13:00:00,/user,64,28,51,6.471,2.525,0.794,36261,4499.87
2024-11-02 14:00:00,/data,110,44,97,133.788,36.2,16.156,24757,24608.55
2024-11-02 14:00:00,/scratch,52,23,36,13.15,5.605,0.907,47164,12129.37
2024-11-02 14:00:00,/projects,0,0,0,0,0,0,24716,12463.08
2024-11-02 14:00:00,/user,124,68,140,14.044,6.253,1.8,36317,4509.46
2024-11-02 15:00:00,/data,90,52,87,106.524,42.591,14.466,24795,24686.95
2024-11-02 15:00:00,/scratch,0,0,0,0,0,0,47164,12129.37
2024-11-02 15:00:00,/projects,27,19,42,17.049,9.124,5.064,24724,12476.07
2024-11-02 15:00:00,/user,90,35,89,9.736,4.119,0.9,36372,4515.98
2024-11-02 16:00:00,/data,0,0,0,0,0,0,24795,24686.95
2024-11-02 16:00:00,/scratch,84,39,54,22.605,8.873,2.015,47209,12145.12
2024-11-02 16:00:00,/projects,30,19,26,15.091,9.08,1.923,24735,12484.01
2024-11-02 16:00:00,/user,63,23,75,7.336,2.5,0.797,36412,4521.61
2024-11-02 17:00:00,/data,55,21,65,41.463,14.811,4.123,24829,24717.73
2024-11-02 17:00:00,/scratch,106,52,72,36.399,10.27,2.494,47263,12173.74
2024-11-02 17:00:00,/projects,0,0,0,0,0,0,24735,12484.01
2024-11-02 17:00:00,/user,37,24,48,3.665,2.949,0.406,36425,4522.73
2024-11-02 18:00:00,/data,77,29,58,80.496,24.669,8.929,24877,24782.48
2024-11-02 18:00:00,/scratch,74,22,29,18.941,5.278,1.688,47315,12189.09
2024-11-02 18:00:00,/projects,25,14,33,18.7,6.267,2.632,24746,12499.07
2024-11-02 18:00:00,/user,50,21,51,5.203,2.063,0.994,36454,4526.87
2024-11-02 19:00:00,/data,49,28,39,61.118,21.195,7.758,24898,24830.16
2024-11-02 19:00:00,/scratch,36,11,20,10.619,2.775,0.938,47340,12197.88
2024-11-02 19:00:00,/projects,18,10,19,9.016,3.163,0.475,24754,12505.4
2024-11-02 19:00:00,/user,0,0,0,0,0,0,36454,4526.87
2024-11-02 20:00:00,/data,0,0,0,0,0,0,24898,24830.16
2024-11-02 20:00:00,/scratch,0,0,0,0,0,0,47340,12197.88
2024-11-02 20:00:00,/projects,0,0,0,0,0,0,24754,12505.4
2024-11-02 20:00:00,/user,46,15,46,5.783,1.198,0.799,36485,4532.25
2024-11-02 21:00:00,/data,26,13,25,31.069,11.156,5.448,24911,24855.52
2024-11-02 21:00:00,/scratch,41,9,23,11.967,1.917,0.664,47372,12208.59
2024-11-02 21:00:00,/projects,0,0,0,0,0,0,24754,12505.4
2024-11-02 21:00:00,/user,39,14,39,4.239,1.858,0.833,36510,4535.47
2024-11-02 22:00:00,/data,22,9,23,23.216,10.825,4.553,24924,24872.47
2024-11-02 22:00:00,/scratch,0,0,0,0,0,0,47372,12208.59
2024-11-02 22:00:00,/projects,0,0,0,0,0,0,24754,12505.4
2024-11-02 22:00:00,/user,0,0,0,0,0,0,36510,4535.47
2024-11-02 23:00:00,/data,14,5,22,16.947,6.337,4.056,24933,24887.13
2024-11-02 23:00:00,/scratch,8,5,9,2.102,0.997,0.252,47375,12209.95
2024-11-02 23:00:00,/projects,10,3,8,5.347,1.772,0.987,24761,12509.96
2024-11-02 23:00:00,/user,0,0,0,0,0,0,36510,4535.47
2024-11-03 00:00:00,/data,0,0,0,0,0,0,24933,24887.13
2024-11-03 00:00:00,/scratch,0,0,0,0,0,0,47375,12209.95
2024-11-03 00:00:00,/projects,0,0,0,0,0,0,24761,12509.96
2024-11-03 00:00:00,/user,0,0,0,0,0,0,36510,4535.47
2024-11-03 01:00:00,/data,0,0,0,0,0,0,24933,24887.13
2024-11-03 01:00:00,/scratch,0,0,0,0,0,0,47375,12209.95
2024-11-03 01:00:00,/projects,0,0,0,0,0,0,24761,12509.96
2024-11-03 01:00:00,/user,0,0,0,0,0,0,36510,4535.47
2024-11-03 02:00:00,/data,0,0,0,0,0,0,24933,24887.13
2024-11-03 02:00:00,/scratch,9,1,3,1.773,0.083,-0.043,47383,12211.59
2024-11-03 02:00:00,/projects,0,0,0,0,0,0,24761,12509.96
2024-11-03 02:00:00,/user,5,5,9,0.749,0.468,0.107,36510,4535.85
2024-11-03 03:00:00,/data,0,0,0,0,0,0,24933,24887.13
2024-11-03 03:00:00,/scratch,0,0,0,0,0,0,47383,12211.59
2024-11-03 03:00:00,/projects,0,0,0,0,0,0,24761,12509.96
2024-11-03 03:00:00,/user,0,0,0,0,0,0,36510,4535.85
2024-11-03 04:00:00,/data,0,0,0,0,0,0,24933,24887.13
2024-11-03 04:00:00,/scratch,0,0,0,0,0,0,47383,12211.59
2024-11-03 04:00:00,/projects,0,0,0,0,0,0,24761,12509.96
2024-11-03 04:00:00,/user,0,0,0,0,0,0,36510,4535.85
2024-11-03 05:00:00,/data,20,4,12,19.188,3.071,1.927,24949,24905.18
2024-11-03 05:00:00,/scratch,0,0,0,0,0,0,47383,12211.59
2024-11-03 05:00:00,/projects,0,0,0,0,0,0,24761,12509.96
2024-11-03 05:00:00,/user,0,0,0,0,0,0,36510,4535.85
2024-11-03 06:00:00,/data,0,0,0,0,0,0,24949,24905.18
2024-11-03 06:00:00,/scratch,19,6,8,4.439,1.541,0.537,47396,12215.03
2024-11-03 06:00:00,/projects,13,2,11,6.213,0.721,-0.18,24772,12515.27
2024-11-03 06:00:00,/user,11,9,21,2.362,0.778,0.453,36512,4537.89
2024-11-03 07:00:00,/data,0,0,0,0,0,0,24949,24905.18
2024-11-03 07:00:00,/scratch,32,21,31,12.563,4.498,1.217,47407,12224.31
2024-11-03 07:00:00,/projects,0,0,0,0,0,0,24772,12515.27
2024-11-03 07:00:00,/user,0,0,0,0,0,0,36512,4537.89
2024-11-03 08:00:00,/data,0,0,0,0,0,0,24949,24905.18
2024-11-03 08:00:00,/scratch,0,0,0,0,0,0,47407,12224.31
2024-11-03 08:00:00,/projects,0,0,0,0,0,0,24772,12515.27
2024-11-03 08:00:00,/user,0,0,0,0,0,0,36512,4537.89
2024-11-03 09:00:00,/data,38,11,35,40.097,9.471,3.328,24976,24939.13
2024-11-03 09:00:00,/scratch,43,16,30,10.796,3.293,1.284,47434,12233.1
2024-11-03 09:00:00,/projects,19,10,23,12.59,4.156,2.924,24781,12526.63
2024-11-03 09:00:00,/user,81,43,95,9.782,4.386,1.348,36550,4544.63
2024-11-03 10:00:00,/data,0,0,0,0,0,0,24976,24939.13
2024-11-03 10:00:00,/scratch,0,0,0,0,0,0,47434,12233.1
2024-11-03 10:00:00,/projects,0,0,0,0,0,0,24781,12526.63
2024-11-03 10:00:00,/user,35,10,29,3.705,0.647,0.681,36575,4548.37
2024-11-03 11:00:00,/data,0,0,0,0,0,0,24976,24939.13
2024-11-03 11:00:00,/scratch,126,53,77,30.506,10.732,2.701,47507,12255.57
2024-11-03 11:00:00,/projects,0,0,0,0,0,0,24781,12526.63
2024-11-03 11:00:00,/user,0,0,0,0,0,0,36575,4548.37
2024-11-03 12:00:00,/data,48,27,40,67.982,21.02,7.27,24997,24993.36
2024-11-03 12:00:00,/scratch,116,34,68,32.283,7.419,3.473,47589,12283.91
2024-11-03 12:00:00,/projects,0,0,0,0,0,0,24781,12526.63
2024-11-03 12:00:00,/user,54,22,34,6.333,1.741,0.377,36607,4553.34
2024-11-03 13:00:00,/data,51,27,43,71.453,22.808,7.627,25021,25049.64
2024-11-03 13:00:00,/scratch,101,41,69,28.118,8.96,2.157,47649,12305.22
2024-11-03 13:00:00,/projects,0,0,0,0,0,0,24781,12526.63
2024-11-03 13:00:00,/user,0,0,0,0,0,0,36607,4553.34
2024-11-03 14:00:00,/data,40,30,50,63.261,22.055,8.279,25031,25099.12
2024-11-03 14:00:00,/scratch,0,0,0,0,0,0,47649,12305.22
2024-11-03 14:00:00,/projects,14,4,20,10.476,1.726,1.191,24791,12536.57
2024-11-03 14:00:00,/user,78,20,64,11.289,1.881,0.754,36665,4563.5
2024-11-03 15:00:00,/data,0,0,0,0,0,0,25031,25099.12
2024-11-03 15:00:00,/scratch,36,18,31,14.325,3.742,1.186,47667,12316.99
2024-11-03 15:00:00,/projects,0,0,0,0,0,0,24791,12536.57
2024-11-03 15:00:00,/user,0,0,0,0,0,0,36665,4563.5
2024-11-03 16:00:00,/data,0,0,0,0,0,0,25031,25099.12
2024-11-03 16:00:00,/scratch,67,25,28,17.09,4.586,0.079,47709,12329.58
2024-11-03 16:00:00,/projects,0,0,0,0,0,0,24791,12536.57
2024-11-03 16:00:00,/user,52,31,57,5.143,3.231,1.36,36686,4566.78
2024-11-03 17:00:00,/data,0,0,0,0,0,0,25031,25099.12
2024-11-03 17:00:00,/scratch,31,11,15,9.505,2.383,0.423,47729,12337.12
2024-11-03 17:00:00,/projects,0,0,0,0,0,0,24791,12536.57
2024-11-03 17:00:00,/user,0,0,0,0,0,0,36686,4566.78
2024-11-03 18:00:00,/data,0,0,0,0,0,0,25031,25099.12
2024-11-03 18:00:00,/scratch,35,10,15,9.192,1.663,0.394,47754,12345.04
2024-11-03 18:00:00,/projects,12,6,19,6.85,1.284,2.055,24797,12544.19
2024-11-03 18:00:00,/user,0,0,0,0,0,0,36686,4566.78
2024-11-03 19:00:00,/data,0,0,0,0,0,0,25031,25099.12
2024-11-03 19:00:00,/scratch,35,9,17,10.988,2.113,0.265,47780,12354.18
2024-11-03 19:00:00,/projects,0,0,0,0,0,0,24797,12544.19
2024-11-03 19:00:00,/user,0,0,0,0,0,0,36686,4566.78
2024-11-03 20:00:00,/data,0,0,0,0,0,0,25031,25099.12
2024-11-03 20:00:00,/scratch,0,0,0,0,0,0,47780,12354.18
2024-11-03 20:00:00,/projects,13,5,10,7.191,1.618,0.833,24805,12550.6
2024-11-03 20:00:00,/user,31,16,22,3.198,1.345,0.279,36701,4568.91
2024-11-03 21:00:00,/data,22,14,23,19.179,10.159,5.338,25039,25113.48
2024-11-03 21:00:00,/scratch,45,21,20,14.311,4.33,0.386,47804,12364.55
2024-11-03 21:00:00,/projects,0,0,0,0,0,0,24805,12550.6
2024-11-03 21:00:00,/user,29,12,24,2.08,1.862,0.174,36718,4569.3
2024-11-03 22:00:00,/data,0,0,0,0,0,0,25039,25113.48
2024-11-03 22:00:00,/scratch,23,7,19,6.179,1.284,0.883,47820,12370.33
2024-11-03 22:00:00,/projects,0,0,0,0,0,0,24805,12550.6
2024-11-03 22:00:00,/user,0,0,0,0,0,0,36718,4569.3
2024-11-03 23:00:00,/data,13,6,15,11.469,4.57,3.691,25046,25124.07
2024-11-03 23:00:00,/scratch,0,0,0,0,0,0,47820,12370.33
2024-11-03 23:00:00,/projects,0,0,0,0,0,0,24805,12550.6
2024-11-03 23:00:00,/user,8,5,13,0.887,0.96,0.198,36721,4569.43
2024-11-04 00:00:00,/data,0,0,0,0,0,0,25046,25124.07
2024-11-04 00:00:00,/scratch,22,8,11,7.182,1.815,0.254,47834,12375.95
2024-11-04 00:00:00,/projects,0,0,0,0,0,0,24805,12550.6
2024-11-04 00:00:00,/user,0,0,0,0,0,0,36721,4569.43
2024-11-04 01:00:00,/data,0,0,0,0,0,0,25046,25124.07
2024-11-04 01:00:00,/scratch,12,1,8,3.507,0.231,0.56,47845,12379.79
2024-11-04 01:00:00,/projects,10,9,22,9.108,3.856,1.388,24806,12557.24
2024-11-04 01:00:00,/user,0,0,0,0,0,0,36721,4569.43
2024-11-04 02:00:00,/data,5,3,6,5.914,1.805,1.128,25048,25129.31
2024-11-04 02:00:00,/scratch,0,0,0,0,0,0,47845,12379.79
2024-11-04 02:00:00,/projects,7,4,11,9.621,1.273,1.067,24809,12566.66
2024-11-04 02:00:00,/user,0,0,0,0,0,0,36721,4569.43
2024-11-04 03:00:00,/data,0,0,0,0,0,0,25048,25129.31
2024-11-04 03:00:00,/scratch,9,5,7,5.565,1.338,0.382,47849,12384.4
2024-11-04 03:00:00,/projects,0,0,0,0,0,0,24809,12566.66
2024-11-04 03:00:00,/user,0,0,0,0,0,0,36721,4569.43
2024-11-04 04:00:00,/data,0,0,0,0,0,0,25048,25129.31
2024-11-04 04:00:00,/scratch,0,0,0,0,0,0,47849,12384.4
2024-11-04 04:00:00,/projects,0,0,0,0,0,0,24809,12566.66
2024-11-04 04:00:00,/user,0,0,0,0,0,0,36721,4569.43
2024-11-04 05:00:00,/data,0,0,0,0,0,0,25048,25129.31
2024-11-04 05:00:00,/scratch,51,25,36,21.094,6.388,1.166,47875,12400.27
2024-11-04 05:00:00,/projects,0,0,0,0,0,0,24809,12566.66
2024-11-04 05:00:00,/user,39,17,33,4.23,2.343,0.556,36743,4571.87
2024-11-04 06:00:00,/data,20,10,34,28.728,7.835,5.595,25058,25155.79
2024-11-04 06:00:00,/scratch,80,24,37,27.007,5.133,0.957,47931,12423.1
2024-11-04 06:00:00,/projects,0,0,0,0,0,0,24809,12566.66
2024-11-04 06:00:00,/user,0,0,0,0,0,0,36743,4571.87
2024-11-04 07:00:00,/data,44,21,41,75.027,17.883,8.534,25081,25221.47
2024-11-04 07:00:00,/scratch,106,38,69,29.024,7.801,2.293,47999,12446.61
2024-11-04 07:00:00,/projects,61,28,68,39.328,10.572,6.067,24842,12601.48
2024-11-04 07:00:00,/user,0,0,0,0,0,0,36743,4571.87
2024-11-04 08:00:00,/data,93,52,92,137.486,38.024,9.861,25122,25330.8
2024-11-04 08:00:00,/scratch,39,18,20,9.813,3.732,0.864,48020,12453.56
2024-11-04 08:00:00,/projects,36,23,51,25.06,11.803,3.737,24855,12618.47
2024-11-04 08:00:00,/user,102,58,118,9.833,5.648,1.832,36787,4577.89
2024-11-04 09:00:00,/data,0,0,0,0,0,0,25122,25330.8
2024-11-04 09:00:00,/scratch,132,42,73,36.43,9.744,2.655,48110,12482.9
2024-11-04 09:00:00,/projects,59,40,73,33.958,20.01,5.618,24874,12638.04
2024-11-04 09:00:00,/user,98,44,82,12.68,5.121,1.522,36841,4586.97
2024-11-04 10:00:00,/data,82,38,61,97.932,32.063,11.308,25166,25407.97
2024-11-04 10:00:00,/scratch,63,27,35,17.578,4.49,0.859,48146,12496.85
2024-11-04 10:00:00,/projects,87,53,102,45.074,23.458,8.722,24908,12668.38
2024-11-04 10:00:00,/user,0,0,0,0,0,0,36841,4586.97
2024-11-04 11:00:00,/data,71,49,68,88.428,41.495,2.247,25188,25457.15
2024-11-04 11:00:00,/scratch,130,60,83,43.193,11.831,2.205,48216,12530.41
2024-11-04 11:00:00,/projects,100,53,101,55.356,20.896,5.817,24955,12708.65
2024-11-04 11:00:00,/user,213,95,207,20.63,9.663,2.416,36959,4600.35
2024-11-04 12:00:00,/data,69,38,55,68.945,29.267,7.951,25219,25504.78
2024-11-04 12:00:00,/scratch,76,42,44,21.843,7.636,0.793,48250,12545.41
2024-11-04 12:00:00,/projects,0,0,0,0,0,0,24955,12708.65
2024-11-04 12:00:00,/user,178,82,163,20.03,9.34,2.909,37055,4613.95
2024-11-04 13:00:00,/data,58,24,63,75.868,23.884,7.102,25253,25563.87
2024-11-04 13:00:00,/scratch,184,76,102,55.236,16.401,3.378,48358,12587.63
2024-11-04 13:00:00,/projects,54,35,81,36.445,12.887,1.896,24974,12734.11
2024-11-04 13:00:00,/user,157,93,180,17.132,8.982,2.667,37119,4624.77
2024-11-04 14:00:00,/data,115,66,120,115.596,54.021,14.293,25302,25639.74
2024-11-04 14:00:00,/scratch,175,68,114,47.113,15.829,5.891,48465,12624.8
2024-11-04 14:00:00,/projects,172,95,233,112.534,41.111,18.64,25051,12824.17
2024-11-04 14:00:00,/user,516,263,529,60.314,28.12,7.012,37372,4663.97
2024-11-04 15:00:00,/data,70,36,75,68.563,32.648,12.632,25336,25688.28
2024-11-04 15:00:00,/scratch,295,117,168,77.497,26.595,6.078,48643,12681.78
2024-11-04 15:00:00,/projects,59,45,81,33.384,23.097,5.567,25065,12840.02
2024-11-04 15:00:00,/user,205,106,215,21.797,10.799,3.289,37471,4678.26
2024-11-04 16:00:00,/data,61,19,50,82.221,16.795,4.63,25378,25758.34
2024-11-04 16:00:00,/scratch,138,52,74,35.439,11.883,2.929,48729,12708.27
2024-11-04 16:00:00,/projects,0,0,0,0,0,0,25065,12840.02
2024-11-04 16:00:00,/user,265,116,269,28.448,12.79,2.587,37620,4696.5
2024-11-04 17:00:00,/data,68,36,82,78.345,31.146,9.037,25410,25814.57
2024-11-04 17:00:00,/scratch,99,45,46,26.549,11.748,2.295,48783,12725.36
2024-11-04 17:00:00,/projects,64,41,99,33.307,19.695,10.411,25088,12864.05
2024-11-04 17:00:00,/user,139,55,140,16.247,5.791,2.542,37704,4709.5
2024-11-04 18:00:00,/data,0,0,0,0,0,0,25410,25814.57
2024-11-04 18:00:00,/scratch,39,15,18,11.379,3.232,0.894,48807,12734.4
